id,featur_typ_code,point_id_field,utm_zone,utm_easting,utm_northing,height,length,strsrvy_rchsrvy_id,sitesrvy_id,comments
32066,F,1392078,10,590039,6092237,4.0,,734809,,RAB
32067,F,1392078,10,590039,6092237,30.0,,734809,,RAB
32075,F,1392340,10,609573,6107632,1.5,,,64820,Rock falls
32092,F,1392464,10,621661,6114286,0.8,4,,64870,waterfall after trash rack
32107,F,1392566,10,600580,6090646,22.0,10,,64907,Bottom of reach
32108,F,1392586,10,589477,6091950,5.0,,,64916,Barrier.  First of a pair of falls
32109,F,1392588,10,589477,6091950,5.0,,,64916,Barrier.  Second of a pair of falls
32111,F,1393122,9,634823,5943510,4.0,,735355,,200 m u\s of ILP 51135
32112,F,1393124,9,635015,5943763,5.0,,735355,,150m d\s of ILP 51135
32116,F,1393835,9,625669,5944717,4.0,,,64942,4 meter waterfall about 340 meters upstream of confluence.
32118,F,1393869,9,635059,5943436,5.5,,,64972,Vertical falls are a definite barrier to fish migration
32119,F,1393869,9,635059,5943436,5.5,,,64972,vertical falls are a definite barrier to fish migration
32120,F,1393888,9,640838,5943219,5.0,,,64989,About 1300 meters upstream of ILP 51366.
32121,F,1393888,9,640838,5943219,5.0,,,64989,About 1300 meters upstream of ILP 51366.
32123,F,1393907,9,620491,5946346,23.0,,,65004,290 meters upstream of Tahtsa Reach.
32129,F,1393930,9,625281,5944048,6.0,,,65015,~100m upstream of tributary ILP 51496
32130,F,1393936,9,635961,5948782,7.5,,,65019,Bedrock falls in a narrow gorge. 250m upstream of reach 4
32204,D,1411141,10,652561,5520188,3.0,20,,65327,Old dam - see site photo for picture of dam
32205,F,1411145,10,650970,5518570,1.8,1,,65328,Small falls
32215,F,1418905,9,629206,5974492,1.5,,748007,,Approximately a 1.5 metre high water fall and a chute over bedrock.
32218,F,1419179,9,640492,5972165,2.0,,,65360,Western braid
32219,F,1419181,9,640485,5972191,2.0,,,65360,Middle braid
32220,F,1419183,9,640456,5972210,0.6,,,65360,Eastern braid
32222,F,1419195,9,646632,5974741,1.5,,,65364,A 1.5 metre high water fall - no photos are available.
32226,F,1419235,9,656213,5979022,1.5,,,65380,"1.5 metre waterfall on the mainstem (ILP 20406 R.2), above the confluence with this stream, was observed during the survey."
32235,F,1419377,9,629427,5981314,1.2,,,65442,barrier to fish
32236,F,1419379,9,629334,5981468,1.3,,,65442,
32241,F,1419441,9,616518,5966214,3.5,,,65468,"View of a waterfall in a bedrock chute, ~3.5 metres high, estimated from a helicopter."
32245,F,1419473,9,661995,5982915,4.0,,,65480,Definite barrier to upstream fish migration
32248,F,1423357,10,620924,5624223,5.5,,750020,,Barrier to upstream migration roughly 3km from mouth
32269,D,1424137,10,595680,5613960,,,750389,,FRXS
32281,F,1424203,10,599529,5604977,3.5,,750410,,PERMANENT
32282,F,1424205,10,599403,5604820,1.1,1,750410,,"Debris Jam, Falls"
32285,D,1424763,10,595829,5623345,,,750686,,Water control gate
32304,F,1430267,10,625136,5642848,10.0,20,,65600,>60% Barriere
32310,F,1430311,10,599271,5604547,1.0,,,65632,LWD & boulder creating F
32311,F,1430313,10,599252,5604510,1.1,1,,65632,Bedrock falls
32312,F,1430315,10,599196,5604469,10.0,3,,65632,Bedrock falls
32330,F,1430399,10,623885,5633237,0.6,,,65680,"pp=0.8m, not a barrier"
32342,F,1430448,10,603176,5617491,0.4,,,65705,"semi-permanent barrier to fry, 290 m u/s from bridge"
32349,F,1430472,10,602339,5633563,8.0,,,65715,"Fish barrier, 400m u/s from road"
32352,F,1430488,10,623397,5649068,0.6,,,65725,"Plunge pool 0.4m, permanent, 800m from rd. (HC)"
32354,F,1430492,10,623194,5649088,1.3,,,65725,Located 900m U/s from rd. no picture.
32367,F,1432634,9,646141,5959084,3.0,,,65793,definite barrier to fish migration
32368,F,1432636,9,645903,5959997,5.0,,,65793,
32369,F,1432647,9,640819,5956162,2.5,,,65802,falls - definate barrier to RB migration - located 250m downstream of confluence with ILP 60350
32370,F,1432653,9,640271,5956046,5.0,,,65806,definite barrier to fish migration
32371,F,1432657,9,637874,5955762,2.0,,,65808,probable barrier to fish migration
32372,F,1432659,9,637873,5955792,5.0,,,65808,definate barrier to fish migration
32373,F,1432663,9,638607,5957168,3.5,,,65810,definite barrier to fish migration
32375,F,1432698,9,612753,5951680,1.8,,,65841,falls in high gradient section
32376,F,1432703,9,612561,5951224,4.0,,,65844,definite barrier to fish migration
32377,F,1432706,9,612688,5951743,3.0,,,65845,629m downstream of ILP 60691
32378,F,1432786,9,481317,6242508,8.0,,,65847,Impassable barrier at mouth - no fish above.
32381,F,1432852,10,344400,6394250,,,,65858,Falls
32383,F,1432866,10,324150,6424600,3.5,0,,65863,
32390,F,1432908,9,669732,6419123,,,,65877,Falls
32410,F,1433455,9,439690,6484756,2.0,,,65987,Impassable to all fish.
32412,F,1433483,9,469985,6263750,2.5,,,65999,Impassable at present but maybe passable at high Bell-Irving water level?
32414,F,1433489,9,464959,6268099,1.5,,,66000,Impassable to all fish
32417,F,1433521,9,446549,6472390,10.0,,,66013,"Impassable natural barrier ~ 700m upstream from highway. 2 sets of 5m falls, 20m apart."
32420,F,1433551,9,423236,6326871,6.0,,,66025,"Impassable barrier to all fish, located at mouth. Followed by 3 more 2m falls."
32421,F,1433557,9,424440,6346973,7.0,,,66027,2nd falls
32422,F,1433559,9,424376,6346965,4.0,,,66027,1st falls - impassable to all fish
32424,F,1433579,9,437155,6388826,5.0,,,66035,Impassable barrier
32426,F,1433603,9,449769,6219379,3.0,,,66045,Impassable - located ~ 200m upstream from hwy.
32427,D,1433855,10,694164,5569073,3.0,10,755930,,
32437,F,1435108,10,647762,5506074,15.0,,756469,,FALLS DEFINATE BARRIER TO FISH
32447,F,1435394,10,652397,5493657,4.0,1,,66221,Falls barrier to fish.
32453,F,1435456,10,644496,5489390,7.0,10,,66246,400m from confluence
32454,F,1435458,10,644472,5489405,10.0,75,,66246,425m from confluence
32457,F,1435775,9,614665,5971830,5.0,,756849,,Waterfall in Reach 7
32458,F,1435782,9,614508,5972900,10.0,,,66251,located at the confluence with ILP 22827 (4 metre falls just above 10 metre falls)
32461,F,1435810,9,616929,5970963,1.5,,,66273,115 metres u/s of confluence with ILP 22527; 0.3 metre plunge pool
32603,F,1436782,10,505020,5915384,1.2,0,,66718,1.2 m drop in bed height with a 0.19 m plunge pool.  Barrier.
32612,F,1436830,10,509194,5911774,0.6,0,,66733,0.6 m drop in bed height with no measurable plunge pool.  Barrier.
32745,F,1448767,,,,3.0,,764257,,FISS
32746,F,1448769,,,,2.0,,764257,,FISS
32747,F,1448821,,,,4.0,,764285,,FISS
32748,F,1448823,,,,2.0,,764285,,FISS
32750,F,1449817,,,,8.0,,764784,,FISS
32752,F,1450080,,,,5.0,,764915,,FISS
32758,F,1451943,,,,1.0,,765843,,FISS
32760,F,1451947,,,,4.0,,765843,,FISS
32761,F,1451949,,,,4.0,,765843,,FISS
32762,F,1451951,,,,6.0,,765843,,FISS
32764,F,1451955,,,,1.0,,765843,,FISS
32765,F,1451957,,,,2.0,,765843,,FISS
32766,F,1451961,,,,1.0,,765844,,FISS
32772,F,1452745,,,,1.3,11,,66930,LWD creating falls
32777,F,1452768,,,,0.8,4,,66943,LWD creating falls
32778,F,1452770,,,,1.0,3,,66943,falls from LWD and SWD
32800,D,1454493,10,314723,5579791,2.5,4,767498,,collapsed box CV with fill has completely plugged channel; fish barrier
32804,F,1454661,10,313437,5564397,3.0,,767578,,straight drop with plunge pool; probable fish barrier
32805,F,1454663,10,313486,5564395,2.5,3,767578,,Falls in a series of natural steps; not a fish barrier
32806,F,1454665,10,313647,5564460,4.0,,767578,,straight drop with plunge pool; probable fish barrier; observed from top of canyon.
32809,F,1454834,10,309923,5578664,4.0,15,,67503,actually 2 falls; 2.5m and 1.5m at 160m u/s of bridge crossing
32810,F,1454836,10,309918,5578558,12.0,,,67503,straight drop at 320m above road crossing
32811,F,1454841,10,312507,5579299,20.0,3,,67506,BEDROCK FALLS
32819,F,1454862,10,312538,5575612,2.5,3,,67511,Located 40m above road crossing
32882,F,1457104,10,619524,5523949,5.0,,768708,,
32886,F,1457142,10,617165,5516102,5.0,10,768723,,
32923,F,1457374,10,629394,5522896,5.0,60,768802,,
32996,F,1457834,10,621955,5502779,3.0,5,768959,,
32998,F,1457838,10,621883,5502577,5.0,3,768959,,
33013,F,1457906,10,625685,5497935,1.0,,,67533,Ed beside 1.0M falls
33017,F,1457954,10,629059,5526109,50.0,2,,67553,55% slope
33039,F,1458064,10,618104,5520326,2.6,3,,67586,Cascade (48m u/s of road).
33054,F,1458124,10,624328,5523675,3.0,,,67602,Barrier to fish migration during higher flows.
33078,F,1458208,10,616910,5515553,6.0,1,,67620,"6m pool at bottom of falls, 100m from confluence u/s."
33096,F,1458282,10,629675,5496180,6.0,,,67639,Rockfall in reach 1
33229,F,1462558,11,376510,5543650,3.9,15,,67771,Bedrock falls
33230,F,1462560,11,376500,5543700,3.0,10,,67771,Bedrock falls
33231,F,1462570,,,,22.0,,,67779,22M FALLS 87M DOWNSTREAM OF ROAD CROSSING
33235,F,1462607,,,,2.0,,,67808,75M UPSTREAM OF ROAD CROSSING
33242,F,1462745,10,570861,5834448,3.5,,,67815,IMPASSABLE FALLS OVER BEDROCK FAULT
33277,F,1464152,,,,2.0,,,68055,Possible barrier
33278,F,1464152,,,,2.0,,,68055,Possible Barrier
33280,F,1464177,,,,8.0,,,68065,Below site - bedrock falls
33281,F,1464187,,,,40.0,,,68069,Bedrock Falls
33282,F,1464191,,,,30.0,,,68070,Bedrock Falls
33283,F,1464195,,,,20.0,,,68071,Falls above site
33284,F,1464201,,,,30.0,,,68073,Barrier
33285,F,1464205,,,,3.0,,,68074,Falls over bedrock
33287,F,1464219,,,,10.0,,,68079,500m downstream
33288,F,1464237,,,,2.0,,,68087,Below site
33289,F,1464237,,,,2.0,,,68087,Below site
33290,F,1464240,,,,15.0,,,68087,Below site
33292,F,1464246,,,,15.0,,,68088,Bedrock falls below site
33293,F,1464248,,,,40.0,,,68088,Bedrock falls above site
33297,F,1464266,,,,5.0,,,68093,500 meters downstream from site
33298,F,1464272,,,,80.0,,,68095,700m below site
33299,F,1464278,,,,100.0,,,68097,Falls at mouth of tributary
33300,F,1464282,,,,20.0,,,68098,Falls at start of creek - No photo as light was too low
33301,F,1464294,,,,5.0,,,68103,100m upstream of confluence with site 95 tributay
33302,F,1464298,,,,10.0,,,68104,200m upstream from confluence
33303,F,1464304,,,,20.0,,,68106,At mouth of swallop creek
33305,F,1464316,,,,4.5,,,68110,"Falls 1,5km u/s from confluence with Skuce creek"
33306,F,1464320,,,,5.0,,,68111,1 kilometer downstream from site
33307,F,1464326,,,,5.0,,,68113,Falls at mouth of Sutslem Creek - Photo didn't print(too Dark)
33308,F,1464338,,,,12.0,,,68118,400m u/s from site or 2km u/s from mouth.  Photo didn't print - low light
33312,F,1464356,,,,60.0,,,68123,"Falls at lake outlet, d/s from site"
33314,F,1464366,,,,20.0,,,68126,1km u/s from site
33315,F,1464370,,,,10.0,,,68127,series of falls at site 214
33316,F,1464372,,,,25.0,,,68127,falls 400m below site
33317,F,1464374,,,,10.0,,,68127,falls 600m below site
33318,F,1464376,,,,30.0,,,68127,falls at lake outlet
33319,F,1464386,,,,10.0,,,68131,falls 400m d/s of site
33320,F,1464394,,,,20.0,,,68134,20m falls 1.5 km below site 50
33323,F,1464407,,,,7.0,,,68138,Falls immediatly d/s from cascade - impassable
33324,F,1464407,,,,7.0,,,68138,Same as above.
33326,F,1464416,,,,7.0,,,68140,falls 500m u/s from inlet
33327,F,1464420,,,,10.0,,,68141,Verify falls at mouth
33333,F,1464470,,,,15.0,,,68160,"falls 200m d/s from site, or 500m u/s from mouth"
33334,F,1464474,,,,7.0,,,68161,falls u/s ofmouth
33336,F,1464483,,,,15.0,,,68164,1km u/s from confluence with site 216 stream
33337,F,1465409,10,522122,6251916,1.0,,,68173,"1 m ledge,  passable to fish - 600 m u/s of site"
33338,F,1465411,10,521986,6252395,1.3,,,68173,1.3 m falls passable at higher flows - 1.2 km u/s of site
33340,F,1465441,10,518458,6244280,1.7,,,68186,Falls
33341,F,1465441,10,518458,6244280,2.3,,,68186,Falls
33345,F,1465559,10,318475,5915687,1.1,2,,68236,Falls/chute
33347,F,1465589,10,307801,5928680,0.8,,,68249,0.85m DROP ONTO BOULDER
33353,F,1465782,11,404012,5507573,,,,68313,Hgt 0.65m
33354,F,1465785,11,400544,5501249,,,,68314,1.2m IN HEIGHT. CD#43 NR8158
33355,F,1465805,11,379703,5477183,1.0,,,68332,
33356,F,1465809,11,379869,5475561,1.0,,,68334,UPSTREAM VIEW OF THE FALLS.  CD#83
33358,F,1465837,11,386527,5473439,1.0,0,,68358,
33366,F,1465992,11,393502,5585424,1.0,,772307,,40m u/s
33369,F,1466000,11,394916,5586099,5.0,,772308,,Falls and 4m high cascade below it are a fish barrier @1700m u/s of Sugar Lake.
33387,F,1467266,11,403151,5590209,50.0,100,,68374,"a series of falls, fish barrier @800 - 900m u/s from Kate Creek"
33402,F,1467313,11,404696,5584356,4.8,15,,68391,"probably not a fish barrier, channel next to falls may be accessible during high flows"
33420,F,1468332,9,467448,6604671,3.0,,,68488,waterfalls and cascades in reach 2 wetland
33421,F,1468332,9,467448,6604671,3.0,,,68488,waterfalls and cascades in reach 2 wetland
33422,F,1468332,9,467448,6604671,3.0,,,68488,waterfalls and cascades in reach 2 wetland
33423,F,1468332,9,467448,6604671,3.0,,,68488,waterfalls and cascades in reach 2 wetland
33424,F,1468353,,,,2.0,,,68507,out of focus photo (see video)
33425,F,1468355,,,,3.0,,,68507,(100 m downstream from site 2)
33426,F,1468364,,,,3.0,,,68514,at lower end of this reach
33444,F,1469988,10,339039,5954217,11.0,3,,68577,falls barrier to fish migration
33446,F,1470000,10,348167,5955413,1.5,15,,68585,barrier to upstream fish migration
33447,F,1470004,10,350969,5955053,1.5,0,,68587,barrier to upstream fish migration
33448,F,1470010,10,352632,5953471,20.0,25,,68591,Waterfall
33451,F,1470028,10,354071,5952053,4.0,3,,68603,
33471,F,1074592,,,,3.0,,774288,,from M & B files
33472,F,1470151,,,,3.0,,774288,,M & B
33480,F,1074432,,,,2.0,,774292,,M & B blockfiles
33494,F,1074512,,,,,,774312,,air photo
33499,F,1074550,,,,1.0,2,774326,,not a barrier
33500,F,1074562,,,,3.0,2,774331,,bedrock controlled. located approx. 375m d/s of wetland.
33501,F,1470236,,,,3.0,,774337,,Heli
33502,F,1470238,,,,4.0,,774337,,Heli
33503,F,1470240,,,,5.0,,774337,,Heli
33505,F,1074568,,,,3.0,,774343,,M & B
33507,F,1470262,,,,10.0,,774345,,Leandre
33513,F,1470120,,,,3.0,3,774350,,"IN CANYON 6214, POSSIBLE BARRIER"
33523,F,1470124,,,,4.0,,774388,,approx. 100m upstream of confluence
33533,F,1074592,,,,12.0,20,774413,,barrier to anadromous fishes. too dangerous to measure.
33548,F,1076172,,,,1.0,1,,68617,Panorama of LWD controlled it is not a barrier.
33549,F,1076172,,,,1.0,1,,68617,Same as above.
33550,F,1076172,,,,1.0,1,,68617,Same as above.
33625,F,1471552,,,,3.0,2,774974,,~172m below NID 201
33626,F,1471554,,,,4.0,11,774974,,~260-271 m below NID 201
33629,F,1471560,,,,4.0,,774974,,~345m below NID 201
33636,F,1471585,,,,10.0,4,774980,,4 steps 2m + 2m + 2m + 4m at top of canyon 457m above start site 1 reach 1
33643,F,1471606,,,,7.0,4,774987,,"From top of site 1 upstream, big falls in background is NID 104 barrier to all anadromous fish approx ~700m below bridge on Spur 121E"
33647,F,1471619,,,,7.0,5,774988,,In canyon approx. 575m downstream of bridge NID 7104
33689,F,1473126,,,,4.0,1,775637,,Located approx. 260m upstream of confluence. Probably barrier to all fish but if not a 7m fall located ~150m further upstream would be barrier.
33692,F,1473174,,,,7.0,,775659,,No camera
33694,F,1473210,,,,11.0,,775675,,No photo. ~480m below top of site. 2 steps 4m + 7m
33695,F,1473212,,,,15.0,,775675,,No photo ~850m below top of site
33696,F,1473224,,,,4.0,,775680,,From D. Tripp's report 190 m above confluence. no photo. Probably fish barrier
33698,F,1471585,,,,10.0,4,,68905,4 steps 2+2+2+4m falls at bottom of site 2 reach 1
33702,F,1473315,,,,4.0,2,,68928,105M BELOW TRIB @ NID 241. TOP OF SITE
33704,F,1473320,,,,4.0,2,,68929,4.5M BELOW TOP OF SITE
33707,F,1473326,,,,13.0,3,,68929,251M BELOW TOP OF SITE
33711,F,1471606,,,,7.0,4,,68936,From top site 1 upstream reach 1 falls background barrier to upstream fish migration. Resident fish present above
33712,F,1471619,,,,7.0,5,,68937,Upstream view of big falls in middle of series @ 575m
33724,F,1474560,9,665724,6015515,2.2,0,,68973,falls barrier.
33727,D,1474587,9,676364,6004919,10.0,,,68990,large impassable dam
33747,F,1474683,9,673085,6015575,2.5,0,,69034,
33761,F,1475797,10,309707,5951865,6.0,3,,69064,Falls barrier to fish migration
33764,F,1475812,10,311607,5949385,10.0,10,,69075,Falls barrier to fish migration
33769,F,1475824,10,310657,5946076,20.0,5,,69081,Falls prevent U/S migration
33772,D,1477965,,,,0.5,0,777754,,Small Dam for Ducks Unlimted project.
33773,F,1478479,,,,5.0,5,,69181,Barrier to upstream fish passage
33785,F,1478574,,,,4.0,1,778004,,Falls 65m upstream of conlfuence w. ICRH. Barrier to anadromous fish
33786,F,1478832,,,,4.0,,778098,,Logjam over bedrock falls
33787,F,1478834,,,,5.0,,778098,,Bedrock falls
33788,F,1478836,,,,5.0,2,778098,,Bedrock
33789,F,1478838,,,,4.0,3,778098,,Bedrock and boulders
33790,F,1478939,,,,1.0,2,,69245,"Fish below DV, CO, CAL 17m above ocean"
33791,F,1478941,,,,2.0,3,,69245,Fish below Dv 33m above ocean
33824,F,1481600,10,339739,5930407,9.0,1,,69278,"9m falls barrier located 300m, u/s of the road crossing"
33843,F,1481667,10,327563,5938662,2.2,0,,69315,Falls barrier located 60 m upstream of Ootsa lake
33847,F,1481688,10,328797,5937735,10.0,1,,69328,10m falls barrier
33856,F,1481717,10,335379,5938487,35.0,55,,69345,falls
33941,F,1484612,11,457142,5446866,2.5,1,,69648,Barrier
33942,F,1484620,11,472713,5442541,4.0,3,,69651,Waterfall barrier
33943,F,1484624,11,471291,5445466,2.0,5,,69652,Temp barrier 15 m upstream of mouth to mainstem.
33947,F,1484648,11,440368,5460034,1.3,,,69656,Distribution barrier with large boulder creating steps.
33958,F,1484701,11,490239,5474122,2.0,2,,69670,Possible upstream barrier
33959,F,1484703,11,490175,5474097,4.5,5,,69670,Barrier
33962,F,1484711,11,488848,5468258,4.0,5,,69671,Falls at tributary mouth with Clearwater.
33963,F,1484718,11,442811,5445903,1.5,1,,69677,Rock Fall
33972,F,1484743,,,,4.0,,,69684,"25m upstream from culvert, bedrock"
33982,F,1484772,,,,,,,69695,50m upstream of bridge 20m falls
34011,F,1484857,,,,50.0,,,69727,"bedrock falls, 4 lane bridge"
34017,D,1484873,,,,20.0,50,,69732,debris dam
34019,F,1484878,,,,50.0,,,69733,bedrock falls
34023,F,1484890,,,,,,,69740,30m bedrock falls ~20m upstream of bridge
34030,F,1484908,,,,,,,69745,boulder falls 20m upstream of bridge
34033,F,1484916,,,,,,,69747,2 sets of 15m falls
34042,F,1484943,,,,15.0,,,69758,5m upstream of hiway
34045,F,1484951,,,,10.0,,,69760,5m upstream of culvert
34046,F,1484953,,,,4.0,,,69760,bedrock falls 20m upstream of culvert
34059,F,1484990,,,,,,,69773,upstream large falls
34066,F,1485009,,,,3.0,,,69778,at downstream end of culvert
34083,F,1485057,,,,,,,69792,"20,10,5m locations approx due to poor GPS, not passable, falls continue throughout row area"
34102,F,1485110,,,,25.0,,,69810,at 75m from culvert outlet
34125,F,1485180,,,,,,,69840,1.2m - possible barrier - located near downstream end of canyonized section
34134,F,1485213,,,,,,,69856,series of falls ( 20m high) immediately upstream of bridge ( not passable)
34164,F,1485335,,,,10.0,,,69926,100m upstream from existing hiway
34165,F,1485337,,,,2.5,,,69926,"100m downstream from existing hiway, not passable"
34177,F,1486114,11,454348,5451846,1.5,1,,70020,Falls in reach 2 of Landis Creek approx. 5m downstream of confluence with this site.
34179,F,1486122,11,454184,5452982,10.0,12,,70022,Falls fish barrier. No photos available due to camera malfunction.
34180,F,1486130,11,461490,5450342,1.0,1,,70025,Possible temporary barrier
34182,F,1486138,11,459445,5455563,2.3,1,,70027,Falls just downstream of cascades.
34184,F,1486152,11,452392,5446798,3.0,3,,70031,Waterfall
34185,F,1486154,11,452324,5446780,1.5,1,,70031,Waterfall
34188,F,1486176,11,453138,5446630,1.5,15,,70039,Waterfall/ barrier 160m upstream
34190,F,1486182,11,445047,5452098,3.0,2,,70040,Waterfalls over bedrock.
34191,F,1486186,11,446155,5450370,1.5,3,,70041,Falls
34192,F,1486188,11,446168,5450383,1.0,1,,70041,Falls
34194,F,1486196,11,445155,5452246,2.0,1,,70043,Waterfall
